,bed,bath,sqft,price,lat,long
11797,4,2.0,1395,499900,32.575605,-117.071816
11798,2,1.0,1044,549900,32.7458969,-117.0657224
11799,4,2.0,1505,549900,32.850486,-117.001205
11800,2,1.0,1012,519900,32.746815,-117.107317
11801,3,2.0,1280,499000,32.715388,-117.11142
11802,3,2.0,1464,499900,32.800756,-116.94055
11803,3,2.1,1613,529000,32.625866,-116.99199
11804,3,2.0,1310,549900,32.708666,-117.016416
11806,3,2.0,1307,495000,32.735988,-117.049576
11807,4,2.0,1488,549000,32.720048,-117.052946
11809,4,2.0,1676,549999,32.694958,-117.021268
11810,3,2.1,1233,550000,33.230751,-117.280016
11811,4,2.0,1515,510000,32.713752,-117.046473
11812,3,2.0,1512,539000,33.144512,-117.053584
11813,2,2.0,1686,515000,33.120601,-117.059328
11814,3,1.0,1040,549000,32.758807,-117.083152
11815,1,1.0,819,499500,32.7199654867151,-117.16605009414005
11816,3,4.0,1880,539000,33.108996,-117.074694
11817,3,2.0,2016,499900,32.679394,-117.056458
11818,5,2.0,2316,550000,32.67968,-117.068971
11819,3,2.0,1274,539999,32.860479,-117.004982
11820,5,2.0,1840,529000,33.253425,-117.303752
11821,3,2.0,1256,549876,32.744417,-117.061253
11822,3,2.0,1044,525876,32.7464,-117.064969
11823,3,2.0,1338,549900,32.605396,-117.038742
11824,3,2.0,1659,549900,32.620772,-117.051895
11825,3,2.0,1386,529000,33.13631,-117.07941
11826,2,2.0,1344,499999,33.245214,-117.189629
11827,3,2.0,1360,500000,33.136867,-117.035078
11828,3,3.0,1942,555000,32.575987,-117.074623
11829,4,2.0,1281,499900,32.73285805768545,-116.9763289427752
11830,1,1.0,873,519000,32.720588,-117.165885
11831,3,2.0,1490,519000,32.832133,-116.9817
11832,3,2.0,1364,525000,32.607455,-117.056672
11833,3,2.0,1394,512500,32.856827,-116.931259
11834,3,2.0,1134,525000,32.919374,-117.147006
11835,3,2.0,1247,499900,33.137037,-117.083228
11836,3,2.0,1560,540000,32.828338,-116.919314
11837,3,2.0,1432,529999,32.801542,-116.956189
11838,3,2.0,1025,519000,32.570034,-117.061782
11839,4,2.0,1792,549000,32.8740382,-116.923434
11840,3,2.0,1273,525000,32.705523,-117.033853
11841,3,1.0,840,495000,33.25472755061839,-117.01456162226937
11842,3,1.0,1162,550000,32.82952,-116.997071
11843,3,2.0,1438,550000,33.032008,-116.899186
11844,2,2.0,1213,539999,32.720313,-117.156151
11845,3,2.0,1914,515000,32.648965,-116.702589
11846,3,2.0,1089,500000,32.70409205,-117.12697885
11847,3,2.0,1680,529000,33.204437,-117.031471
11848,4,2.1,1824,555000,33.203711,-117.284635
11849,4,2.1,2251,529500,33.101451,-116.656075
11850,4,2.0,1678,549900,32.580923,-117.091113
11851,3,2.0,1008,535000,32.83507,-117.185812
11852,3,2.1,1400,524900,33.16111693748174,-117.24793425337818
11853,4,2.0,1353,525000,32.702038,-117.003679
11854,3,2.1,1664,550000,32.57975546941118,-117.11316565713005
11855,4,2.0,1453,539950,32.755612,-117.056193
11856,3,2.0,1607,550000,33.2059773,-117.206953
11857,4,3.0,1600,525000,32.830712,-116.904303
11858,4,2.0,1704,549000,32.688554,-117.087968
11859,3,2.1,1559,545000,32.633438,-116.976831
11860,3,1.1,1417,524900,32.791188,-116.92394
11861,3,2.0,1168,520000,32.701373,-117.074651
11862,3,2.0,1410,530000,32.716019,-117.039345
11863,3,2.1,1628,499000,32.703805,-117.077517
11864,3,3.0,1428,529000,33.159754,-117.093805
11865,4,2.1,1198,549000,32.745693,-117.101239
11866,4,2.0,1984,535000,33.121771,-117.073375
11867,2,2.0,1076,495000,33.118240092604005,-117.21358852668777
11868,4,2.0,2084,534900,32.837877,-116.905913
11870,4,2.0,1450,525000,32.706589,-117.119345
11871,3,2.0,1407,539000,32.618413,-117.087365
11872,4,2.1,2526,519000,32.99981,-116.766518
11873,3,2.0,1241,525000,33.205338,-117.244175
11874,3,2.0,1225,499000,32.812194,-116.939011
11875,3,1.1,1133,525000,33.245292,-117.236042
11876,3,3.0,1521,502900,33.21790319860984,-117.29825636553204
11877,3,2.0,1421,545000,33.144263,-117.081275
11878,4,2.0,1336,524900,33.191928,-117.289515
11879,3,2.0,1492,515000,33.219949,-117.249797
11881,3,2.0,1138,499000,33.212084,-117.345157
11882,4,2.0,1489,549999,32.784754,-116.958463
11883,3,2.0,1120,514995,32.676009,-117.061074
11884,3,2.0,1185,549000,32.704311645422564,-117.08146212519858
11885,2,2.0,1226,499000,32.84114112065468,-117.08677183623745
11887,3,2.0,1062,514000,32.570568,-117.100497
11888,3,2.1,1582,529900,33.256369,-117.140722
11889,5,3.0,2240,549900,32.846959,-116.894122
11890,4,3.0,1512,514900,32.842763,-116.951818
11891,3,2.0,1774,550000,32.701118,-117.018281
11892,5,3.0,1546,555000,32.706461,-117.023982
11893,3,2.0,1503,500000,32.827653,-116.846126
11895,3,2.0,1465,499900,33.01139,-116.807334
11896,5,2.0,1536,533000,33.118218,-117.047582
11897,4,2.0,1768,544444,33.260115,-117.293076
11899,4,2.0,1186,525000,32.862165,-117.001473
11900,2,1.0,850,515000,32.743531,-117.09694
11901,4,2.0,1844,525000,33.135301,-117.073429
11902,2,2.1,1467,529000,32.994254,-116.583807
11903,4,2.1,1766,554000,33.162676,-117.097938
11904,3,2.0,1704,499000,32.825847,-116.952437
11905,4,2.0,1344,545000,33.250254,-117.27316
11906,3,2.0,1219,525000,33.197673,-117.281801
11907,4,2.0,1960,539000,32.616336,-117.078725
11908,4,2.0,1908,515000,33.15448,-117.114523
11909,3,1.1,1322,525000,33.338949,-117.222294
11910,3,2.1,2213,538800,33.001699,-116.816887
11911,4,2.0,1878,549900,32.623929,-117.091355
11912,4,2.1,1903,499000,32.680892,-117.039418
11913,3,1.0,952,514999,32.753357,-117.076968
11914,4,2.1,2562,550000,32.751647,-116.701308
11915,3,2.1,1811,549000,33.224575,-117.244612
11916,2,1.0,560,499000,32.759158,-117.113522
11917,4,2.1,1686,553000,32.730533,-117.028029
11918,3,2.0,1008,549000,32.570324,-117.106546
11920,4,2.0,1950,519000,32.823226,-116.519575
11921,4,3.0,1935,535000,33.235333,-117.302806
11922,4,2.0,1769,499900,32.706652,-117.039023
11923,4,2.1,1724,520000,33.152255756981255,-117.05727616094454
11924,3,2.0,1014,514000,32.834806,-116.978069
11925,2,1.0,675,525000,32.75439,-117.116087
11926,3,2.0,1860,495000,32.910573,-116.618299
11927,1,1.1,956,499000,32.708849,-117.155077
11929,3,2.0,1293,525000,33.140337,-117.155155
11930,3,1.1,1500,550000,32.797265,-117.006982
11932,4,2.0,1647,499000,32.745512,-116.689773
11933,3,1.0,1326,525000,32.75638,-117.045471
11935,4,2.0,1236,538000,33.262536,-117.294976
11936,3,2.0,1176,525000,32.620914,-117.039069
11938,2,2.1,1526,495000,32.775146,-116.888063
11939,4,2.1,2298,515000,33.300066,-117.022741
11941,3,2.1,1599,555000,32.80409,-117.001927
11942,3,2.0,1273,555000,32.781539,-116.979762
11943,3,2.0,1344,515000,33.143827,-117.080098
11944,3,2.0,1536,495000,33.15184791396751,-117.28995182069465
11945,3,2.0,1346,535000,33.25916743511006,-117.02745880078871
11946,2,2.0,1294,547900,33.184006,-117.32467
11947,3,2.0,1053,495000,32.845322,-116.916115
11948,2,2.0,1218,499000,33.049005,-116.632843
11949,3,2.0,1316,519900,33.139729,-117.082957
11950,3,2.0,1050,495000,32.623593,-117.05234
11951,3,2.0,1701,540000,32.723981,-117.031494
11952,4,2.0,1915,550000,32.825128,-116.949177
11953,3,1.0,1192,525000,32.718699,-117.052532
11954,3,2.0,1307,509000,33.130351,-117.097018
11955,3,1.0,1164,505000,32.757202,-117.044745
11956,2,2.0,1444,545000,33.1615,-117.259553
11957,4,2.0,1462,550000,32.7023053,-117.0956844
11958,4,2.0,2205,549000,33.009019,-116.802997
11959,2,2.0,1106,515000,33.160981,-117.268823
11960,4,2.1,2070,539000,32.993454,-116.819687
11961,3,2.0,2088,549000,33.050018,-116.794693
11962,3,2.0,1008,545000,32.572035,-117.118097
11963,4,3.0,2855,525000,33.008994,-116.800374
11965,2,2.0,1402,525000,33.017259,-117.071911
11966,6,4.1,1893,549000,32.747978,-117.088839
11967,2,2.0,1527,525000,32.993042,-116.582488
11968,3,2.0,1078,505000,32.627138,-117.07241
11969,3,2.0,1614,534900,32.674532,-116.772221
11970,2,1.0,1666,525000,32.84608327480916,-116.61338124045803
11971,3,2.0,1493,525000,33.244785,-117.289436
11972,3,2.0,1473,534900,33.027307,-116.883981
11973,3,2.0,1762,529000,32.806792,-116.933569
11974,3,2.0,2000,497650,33.046998,-116.838856
11975,4,3.0,1963,550000,33.1608035060875,-117.12837032611681
11976,3,2.0,1040,549900,32.637463,-117.075933
11977,3,2.0,1223,535000,33.176556,-117.215981
11979,3,2.0,2197,535000,32.998127,-116.814349
11980,3,2.0,2101,520000,33.009088,-116.819131
11981,3,2.0,1306,500000,32.717671,-117.015681
11982,3,2.1,1598,499000,32.81359,-116.788485
11983,2,2.1,1600,499000,32.99352,-116.580017
11985,3,2.0,1568,530000,32.621626,-117.076241
11986,3,2.0,920,530000,32.637066,-117.068522
11987,3,2.1,1694,550000,33.1802942,-117.2247433
11988,3,2.0,1248,550000,32.989513,-117.067697
11989,5,3.0,2021,539999,32.565729,-117.035679
11990,3,2.0,1188,499000,32.84724,-116.884817
11991,5,2.0,1972,539900,33.188492,-117.296924
11992,3,1.1,1288,525000,32.60747,-117.039636
11994,3,2.0,1548,595000,32.750351,-117.004559
11995,3,2.1,1500,559000,33.095132,-117.073519
11997,2,1.0,1044,549900,32.7458969,-117.0657224
11999,4,2.0,1505,549900,32.850486,-117.001205
12000,4,2.0,1502,579000,33.15189,-117.189858
12001,4,2.0,1564,567000,32.720213,-116.976731
12002,3,2.0,1310,549900,32.708666,-117.016416
12003,3,2.1,1980,605000,32.628331,-117.058671
12004,4,2.0,1488,549000,32.720048,-117.052946
12005,5,2.1,1940,579000,32.584678,-117.07088
12006,5,3.0,2017,575000,32.826401,-116.776242
12007,4,2.0,1676,549999,32.694958,-117.021268
12008,3,2.1,1233,550000,33.230751,-117.280016
12009,3,3.0,1766,599900,33.202225,-117.275796
12010,3,2.1,1970,599000,33.261176,-116.98892
12011,4,2.1,1973,599000,32.585584,-117.028138
12012,3,2.0,816,599000,32.752399,-117.125716
12013,4,3.0,2246,565000,33.3874921,-117.2471886
12014,4,3.0,2761,599900,33.355628,-117.244067
12015,3,1.0,1040,549000,32.758807,-117.083152
12016,3,2.0,1493,599900,32.57326230292508,-117.10886209489722
12018,5,2.0,2316,550000,32.67968,-117.068971
12019,3,2.0,1683,579850,33.030148,-116.850049
12020,3,2.1,2192,595000,32.999593,-116.760999
12021,2,1.0,622,575200,32.745696,-117.121241
12023,4,2.1,1757,567000,33.231468306122444,-117.22520475510204
12024,3,2.0,1256,549876,32.744417,-117.061253
12025,3,2.0,1338,549900,32.605396,-117.038742
12026,3,2.0,1659,549900,32.620772,-117.051895
12027,2,2.0,1710,599900,33.012097,-117.065973
12028,3,3.0,1942,555000,32.575987,-117.074623
12029,5,3.0,1967,598000,32.854798,-116.991429
12030,3,2.0,1352,580000,32.59702,-117.049489
12031,3,2.0,1384,580000,32.654434,-117.062049
12032,3,2.0,1310,579000,32.797251,-116.990746
12033,4,3.0,1791,569000,33.254607,-117.31556
12034,3,2.0,1259,559999,32.734412,-117.036736
12035,4,2.0,1799,599000,32.857179,-116.991326
12037,3,2.0,1215,559000,32.715996,-117.151677
12038,3,3.1,1702,557900,33.217188224489796,-117.30019722448979
12039,3,2.0,1364,570000,33.224339,-117.292337
12040,3,2.0,1700,565000,33.387386,-117.254917
12041,1,1.0,726,559000,32.71093,-117.16629
12043,4,2.0,1540,575000,32.63156,-117.043064
12044,4,2.0,1792,549000,32.8740382,-116.923434
12045,3,2.1,1842,599000,33.16976,-117.137396
12046,3,1.0,1162,550000,32.82952,-116.997071
12047,3,2.0,1438,550000,33.032008,-116.899186
12049,3,2.0,1137,564900,32.857919,-116.999626
12050,3,2.0,1365,599900,32.82801,-116.996417
12051,6,3.0,2333,599950,32.566707,-117.031016
12052,4,2.1,1824,555000,33.203711,-117.284635
12053,3,3.0,2716,569000,33.012612,-116.820958
12054,3,1.0,864,575000,32.70456605,-117.1455775887328
12055,3,2.1,2172,585000,33.233878,-117.281776
12056,4,2.0,1288,575000,32.952892,-117.052688
12057,4,2.1,2466,599900,32.623949,-116.973648
12058,4,2.0,1678,549900,32.580923,-117.091113
12059,3,1.0,1008,590000,32.945916,-117.061178
12060,3,2.1,1664,550000,32.57975546941118,-117.11316565713005
12061,3,2.0,1724,599000,32.751944,-116.9796097
12062,3,2.0,1607,550000,33.2059773,-117.206953
12063,3,2.0,1032,580000,32.779193,-117.019308
12064,4,2.0,1704,549000,32.688554,-117.087968
12065,3,2.1,1559,545000,32.633438,-116.976831
12066,3,1.0,1368,564999,32.700617,-117.108224
12067,4,2.0,1719,575900,33.185328,-117.24262
12068,3,2.0,1309,599900,32.801908,-117.015494
12070,3,2.0,1700,595000,33.365025,-117.254609
12071,3,2.1,1957,600000,33.174659,-117.295074
12072,2,2.0,1162,585000,33.165687,-117.266263
12073,2,1.0,768,560000,32.704482799999994,-117.14542445000001
12074,3,3.0,1650,599000,32.74548,-116.998772
12075,4,2.1,1198,549000,32.745693,-117.101239
12076,4,4.0,2696,579000,33.016057,-116.798159
12079,4,2.0,1524,579000,32.761417,-117.040126
12080,1,1.0,826,569000,32.709781,-117.156173
12081,4,3.0,2436,574900,33.148608,-117.158292
12082,4,2.1,2038,575000,32.780641,-116.977986
12084,4,2.0,1891,560000,32.833843,-116.755391
12085,3,2.0,1845,569900,32.843613,-116.776254
12086,3,2.0,1421,545000,33.144263,-117.081275
12087,3,2.1,1890,599900,32.7519139,-117.0424592
12088,3,2.0,1440,564000,32.72019942918088,-116.87958096338829
12089,4,2.0,1489,549999,32.784754,-116.958463
12090,3,2.0,1595,599000,32.857639,-116.977797
12091,2,2.1,1480,585000,32.78247615381776,-117.15464311774778
12092,3,2.1,2427,599900,33.299222,-116.983091
12093,3,2.0,1185,549000,32.704311645422564,-117.08146212519858
12094,2,1.2,1563,569000,33.333488,-117.232298
12095,3,2.1,1772,575000,33.236338,-117.322239
12096,4,2.1,2098,599000,32.791435,-116.96331
12097,3,2.1,1664,577999,32.712275,-116.985372
12099,4,2.1,1921,589000,33.221958,-117.303305
12100,4,3.0,2973,605000,33.358062,-117.244086
12101,4,2.0,1505,575000,32.834524,-116.980549
12102,2,1.0,968,560000,32.754711,-117.07254
12104,4,2.1,2727,599000,32.736869,-116.757578
12105,5,3.0,1990,569999,32.61337795,-116.99775575446554
12107,4,2.0,2732,579000,33.390954,-117.230323
12108,3,2.0,1568,580000,32.91636,-117.1308996
12109,4,2.0,1311,599000,33.201201,-117.285014
12110,4,2.1,2204,599000,33.2360617655361,-117.32115919608857
12111,3,2.0,1552,579900,32.79095,-117.084998
12112,2,1.1,993,599000,33.201539,-117.247699
12113,3,3.0,1785,578000,32.620277,-117.074921
12114,4,2.0,1693,599000,32.7119682035466,-117.10963439377096
12115,3,2.1,2033,575000,33.011906,-116.795669
12116,4,3.0,1968,589000,32.706479,-117.053728
12117,5,3.0,2240,549900,32.846959,-116.894122
12118,3,2.0,1774,550000,32.701118,-117.018281
12119,5,3.0,1546,555000,32.706461,-117.023982
12121,4,2.0,2086,579000,33.2238684,-117.2506639
12122,3,2.0,1560,559000,33.219934,-117.270613
12125,3,2.0,1763,599000,32.739101,-116.986698
12126,2,2.1,1335,564990,33.021738142857146,-117.11125457142857
12128,3,3.0,1685,559900,33.196299,-117.273498
12129,4,3.0,1654,589000,33.1746798,-117.3361692
12130,4,3.0,1439,589000,32.744913,-116.921394
12131,4,2.1,1766,554000,33.162676,-117.097938
12132,4,2.0,1344,545000,33.250254,-117.27316
12133,4,3.0,1644,579000,32.646957,-116.991939
12134,4,3.0,2021,597900,32.59705427680917,-117.00121457378971
12136,4,2.0,1878,549900,32.623929,-117.091355
12137,3,2.0,1659,599000,32.754205,-117.033901
12138,4,2.1,2562,550000,32.751647,-116.701308
12139,3,2.0,1439,599900,32.773919,-117.057813
12140,3,2.1,1659,589000,32.626618,-116.963386
12141,3,2.1,1811,549000,33.224575,-117.244612
12142,3,2.0,1320,588000,32.795667,-117.006873
12143,3,2.0,1740,569000,33.26588585475765,-116.98466162506125
12144,4,2.1,1686,553000,32.730533,-117.028029
12145,3,2.0,1008,549000,32.570324,-117.106546
12147,4,2.0,1428,599900,33.209662,-117.2716
12148,3,2.0,1736,569000,33.340565,-117.236269
12149,3,2.0,1931,582000,33.225923,-117.232337
12150,4,3.1,2218,599900,33.21790319860984,-117.29825636553204
12151,3,1.1,1500,550000,32.797265,-117.006982
12152,3,2.1,1491,584000,32.755147,-116.935943
12153,3,2.0,1607,560000,33.119519,-117.058712
12154,3,2.0,1564,600000,33.180203,-117.273235
12155,2,2.0,1106,589000,33.16269,-117.264179
12156,3,2.0,1815,599900,33.108571,-117.122623
12158,4,2.0,1980,569500,32.737412,-117.035397
12159,2,2.0,1334,563500,33.182468,-117.214631
12160,3,2.1,1599,555000,32.80409,-117.001927
12161,4,2.1,1540,575000,32.702517,-117.11161
12163,3,2.0,1273,555000,32.781539,-116.979762
12165,3,2.0,1410,556000,33.160184,-117.210104
12166,4,2.0,1776,599000,32.803614,-117.01587
12167,3,2.0,1260,559000,32.644155,-116.983732
12168,3,2.1,1644,585000,33.165856,-117.137896
12169,4,2.0,1790,599000,32.830313,-116.990769
12170,2,2.0,1294,547900,33.184006,-117.32467
12171,4,2.0,1525,579999,33.115696,-117.068746
12172,3,2.0,1039,560000,32.573047,-117.115436
12173,3,2.0,1806,559900,32.626912,-117.071675
12174,4,2.0,1890,559000,33.194367,-117.275822
12175,3,2.0,1840,589000,33.170594,-117.134037
12176,4,3.0,1950,565900,32.60043875297578,-116.99538592578045
12177,3,2.1,1779,565000,32.740453,-116.988963
12178,4,2.0,1915,550000,32.825128,-116.949177
12179,3,2.0,1358,599000,32.97604,-117.025148
12180,5,3.0,2413,569999,33.253027,-117.141336
12181,2,2.0,705,595000,32.75886,-117.113947
12182,3,2.1,1596,589000,32.751064,-116.940061
12183,2,2.0,1444,545000,33.1615,-117.259553
12184,4,2.0,1462,550000,32.7023053,-117.0956844
12185,3,2.0,2362,569900,33.29718,-116.979949
12186,4,2.0,2205,549000,33.009019,-116.802997
12187,3,2.0,1324,579900,32.791593,-116.989238
12188,4,2.0,2448,570000,32.722204,-116.992027
12189,3,2.0,1544,574900,32.741878,-116.968277
12190,3,2.0,2088,549000,33.050018,-116.794693
12191,4,2.1,1921,579999,33.221953,-117.305139
12192,3,2.0,1008,545000,32.572035,-117.118097
12193,3,2.0,1548,595000,32.750351,-117.004559
12194,3,2.0,1475,650000,32.955998,-117.089474
12195,5,3.0,2704,649000,32.727865,-117.038645
12196,3,3.0,2529,649900,32.813943,-116.910646
12197,3,2.1,1741,619900,32.837015,-117.097125
12198,3,2.1,1980,605000,32.628331,-117.058671
12199,6,3.0,2044,619900,32.790559,-116.935841
12201,3,2.0,1303,650000,32.779202,-117.045783
12202,3,2.0,1150,649995,32.790864,-117.119818
12203,3,3.0,1726,630000,32.828853,-116.99716
12204,4,2.0,1840,649900,32.773311,-116.998075
12205,4,2.0,1872,629900,33.104332,-117.093899
12206,3,2.0,1760,649000,32.750232,-116.981514
12207,3,3.0,1766,599900,33.202225,-117.275796
12208,3,2.1,1970,599000,33.261176,-116.98892
12209,4,2.1,1973,599000,32.585584,-117.028138
12210,4,2.1,2858,649900,33.15731,-117.075741
12211,4,3.0,2764,635000,33.364185,-117.234955
12213,3,2.0,816,599000,32.752399,-117.125716
12214,3,2.0,1815,624000,33.294748,-117.200643
12215,4,3.0,2761,599900,33.355628,-117.244067
12216,3,2.0,1493,599900,32.57326230292508,-117.10886209489722
12217,3,2.0,1496,629000,32.83135,-116.927829
12218,5,2.1,2570,625000,33.270724,-117.299664
12219,3,2.0,1644,634900,32.86147,-117.001184
12220,4,3.0,2411,619200,32.6013871,-116.9982253
12221,4,3.1,2568,648000,32.596591836734696,-116.99677679591838
12222,4,3.0,1968,629000,32.640949,-117.043117
12223,3,2.1,2192,595000,32.999593,-116.760999
12224,3,2.1,1734,609900,32.585691,-117.031911
12225,4,2.1,2409,615000,32.581696,-117.008335
12227,2,2.0,1710,599900,33.012097,-117.065973
12228,3,3.0,1850,649900,33.153769,-117.268662
12229,5,3.1,2166,619999,32.614098,-116.980624
12230,5,3.0,1967,598000,32.854798,-116.991429
12231,2,2.0,991,625000,32.708801,-117.157804
12232,3,2.0,1445,629000,32.767613,-117.062116
12233,4,2.1,1937,650000,32.641053,-117.029957
12234,4,2.0,1799,599000,32.857179,-116.991326
12236,4,1.1,1545,650000,32.786772,-117.02354
12237,4,2.1,1900,635000,32.57361114366726,-117.10778727195246
12238,3,3.0,2252,639000,33.296583,-116.980619
12239,3,2.0,1182,649900,32.798553,-117.091776
12241,2,2.0,1433,632500,32.974017,-117.087615
12243,3,2.0,1316,620000,32.79727,-117.139241
12244,5,3.0,2425,647900,32.566267,-117.026194
12245,3,2.1,1842,599000,33.16976,-117.137396
12246,3,2.1,1440,649000,32.806351,-117.175737
12247,3,2.0,1365,599900,32.82801,-116.996417
12248,3,2.1,2184,630000,33.222128,-117.113494
12250,6,3.0,2333,599950,32.566707,-117.031016
12251,2,1.0,960,619000,32.7247582222531,-117.11694562962975
12252,2,2.0,1587,625000,33.125235918052795,-117.21319940445454
12253,4,2.0,1997,629000,32.651714,-117.073565
12254,4,3.1,2318,649000,32.721632,-116.977913
12255,3,2.0,1200,629000,32.804222,-117.011817
12256,4,3.0,2335,639500,33.370775,-117.21489
12257,4,2.1,2466,599900,32.623949,-116.973648
12258,3,2.1,1452,615000,33.164063,-117.295023
12259,4,2.0,1560,650000,32.953645,-117.020028
12260,4,3.0,2375,629999,33.011606,-116.961374
12261,4,3.0,2358,629000,33.161698,-117.085486
12262,3,2.0,1724,599000,32.751944,-116.9796097
12263,3,2.1,1444,649000,33.033011,-117.086365
12264,4,3.0,1720,649900,33.16249,-117.183402
12265,3,2.0,1632,615000,33.186575,-117.222011
12266,3,2.0,1118,649000,32.800315,-117.014877
12268,3,2.0,1906,649000,33.118805,-117.216801
12269,3,2.0,1313,646000,32.99431,-117.05683
12270,3,1.0,1200,634999,32.757005,-117.074777
12271,6,3.0,2289,615000,32.637648,-117.005528
12272,3,2.0,1309,599900,32.801908,-117.015494
12274,3,2.0,1700,595000,33.365025,-117.254609
12275,3,2.1,1957,600000,33.174659,-117.295074
12276,2,2.0,1280,629900,32.709146,-117.239031
12277,3,2.0,1650,619000,33.27415,-117.009906
12278,4,3.0,2280,635000,32.810338,-116.930921
12279,5,3.0,2156,639900,32.842672,-116.914746
12280,3,3.0,1650,599000,32.74548,-116.998772
12281,4,2.1,1939,639900,33.016304,-116.808243
12282,4,3.0,2385,619900,32.647539,-117.010268
12283,4,3.1,1879,639900,32.697048,-117.068123
12284,3,3.0,1763,619900,33.16026,-117.127493
12285,4,2.1,1796,624000,32.74138,-117.079109
12286,4,3.0,2350,649000,33.198031,-117.309261
12288,3,2.0,1964,627000,33.169845,-117.132374
12289,3,2.1,1890,599900,32.7519139,-117.0424592
12291,6,3.1,2866,619000,33.096539,-116.653891
12292,4,3.0,2498,631000,32.59642373333333,-116.99675886666667
12293,4,3.0,2200,639000,33.1717,-117.157799
12294,3,2.0,1637,615000,33.192368,-117.284228
12295,3,2.0,1595,599000,32.857639,-116.977797
12296,3,2.1,2427,599900,33.299222,-116.983091
12298,3,2.1,2250,639000,33.169867,-117.131361
12299,3,1.0,836,619000,32.757516,-117.110097
12300,4,2.1,2098,599000,32.791435,-116.96331
12301,4,2.0,1796,635000,32.91816,-117.144887
12302,3,2.0,1694,630000,33.212034,-116.938234
12304,3,2.0,1500,610000,32.738179,-117.09625
12305,4,3.0,2973,605000,33.358062,-117.244086
12306,3,2.0,1678,629000,33.249891,-117.289933
12307,3,2.0,1476,650000,32.578674,-117.098144
12308,5,3.0,2333,630000,32.565488,-117.032696
12309,4,2.0,1356,645000,32.798871,-117.016394
12310,4,2.1,2727,599000,32.736869,-116.757578
12311,2,2.0,1084,639000,32.9806787,-117.0388702
12312,4,2.0,1793,640000,33.123097,-117.012305
12313,4,2.0,1311,599000,33.201201,-117.285014
12314,4,2.1,2204,599000,33.2360617655361,-117.32115919608857
12315,5,3.0,2011,629000,33.339288,-117.225089
12316,2,1.1,993,599000,33.201539,-117.247699
12317,2,2.0,1800,639000,33.15942,-117.259921
12318,3,2.1,1897,639000,33.186121,-117.268499
12320,4,2.0,1693,599000,32.7119682035466,-117.10963439377096
12321,4,2.0,1376,639900,32.758606,-117.064824
12322,2,1.0,997,620000,32.759656,-117.065208
12323,3,2.0,1700,630000,32.797392,-117.127916
12325,2,2.0,1077,620000,32.708849,-117.155077
12327,4,2.1,1873,620000,32.636084,-116.977832
12328,3,2.0,1763,599000,32.739101,-116.986698
12329,4,3.0,1988,609000,32.59708480440588,-116.99954540591676
12330,4,2.1,2288,617900,33.006689,-116.795491
12331,4,3.0,2331,635000,33.004361,-116.771352
12332,2,2.0,1077,649000,32.708849,-117.155077
12333,4,2.1,2162,619000,32.581117,-117.002742
12334,4,2.1,1839,642000,33.230167,-117.278279
12335,3,2.0,1632,635000,32.779286,-116.954024
12336,4,3.0,2021,597900,32.59705427680917,-117.00121457378971
12337,4,2.1,2099,629000,33.250383,-117.276346
12339,4,2.0,1961,639999,32.963967,-117.039802
12341,3,2.0,1659,599000,32.754205,-117.033901
12342,3,2.1,1860,620000,33.222499,-117.299799
12343,3,2.0,1439,599900,32.773919,-117.057813
12344,5,3.0,2704,649000,32.727865,-117.038645
12345,4,2.2,2116,620000,32.584965,-117.029478
12346,4,2.0,1813,625000,33.258113739405,-117.05025435114794
12347,4,2.0,1428,599900,33.209662,-117.2716
12348,4,2.1,2016,639000,32.804998,-117.010843
12349,3,2.1,2528,649000,33.233226,-116.978147
12350,4,3.0,2339,615000,32.723623,-117.071971
12351,3,2.1,1471,640000,33.15699,-117.312174
12353,4,2.1,2592,645000,33.258871,-117.047057
12354,4,2.1,2011,619000,32.565771,-117.095535
12355,5,3.0,2497,619000,33.156628,-117.148953
12356,4,3.0,2350,650000,33.198304,-117.313706
12357,4,3.1,2218,599900,33.21790319860984,-117.29825636553204
12358,4,2.1,2516,639000,33.151161,-117.03412
12359,4,2.1,2082,649900,32.77057,-116.957825
12360,4,3.0,2635,649000,33.215783,-117.112961
12362,4,2.1,1833,619000,33.187036,-117.273725
12363,3,2.0,1564,600000,33.180203,-117.273235
12364,4,3.0,2376,649000,33.239086,-117.324322
12365,4,2.1,2216,649000,33.36692,-117.239585
12366,4,2.1,1776,630000,33.097275,-117.0638
12367,3,2.0,1182,619999,32.67768,-117.003583
12368,3,2.0,1815,599900,33.108571,-117.122623
12369,5,3.0,2335,649900,32.635428,-116.997722
12371,4,2.0,1805,649000,32.650941,-117.049575
12373,5,2.0,1528,649000,32.800384,-117.006966
12374,4,3.0,1722,649000,33.317175,-116.874766
12375,3,2.0,1302,655000,32.762071,-117.057919
12376,4,2.0,1776,599000,32.803614,-117.01587
12377,3,2.1,1935,639900,33.16897,-117.138373
12378,4,2.0,1790,599000,32.830313,-116.990769
12379,4,2.1,2005,629000,32.73460443394123,-117.09486343064536
12380,4,2.1,2005,629000,32.73455937339129,-117.09486330078786
12381,3,2.0,2457,609000,33.215206,-117.21439
12382,4,2.1,1697,622900,32.656541,-116.978718
12383,4,2.0,1571,649500,32.832081,-117.183059
12386,1,1.0,659,640000,32.7074926,-117.1599781
12387,3,2.0,1248,649000,32.951025,-117.020856
